accession_id,species,tax_id,class,order,infraorder,family,genus,rep_tax,cat
KC193683.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193684.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193685.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193686.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193687.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193688.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193689.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193690.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193691.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193692.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193693.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193694.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193695.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193696.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193697.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193698.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193699.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193700.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193701.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193702.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193703.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193704.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193705.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193706.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193707.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193708.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193709.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193710.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193711.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193712.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193713.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193714.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193715.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193716.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193717.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193718.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193719.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193720.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193721.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193722.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193723.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193724.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193725.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193726.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193727.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193728.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193729.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193730.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193731.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193732.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193733.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193734.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193735.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193736.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193737.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193738.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193739.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193740.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193741.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193742.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193743.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193744.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193745.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193746.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193747.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193748.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193749.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193750.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193751.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193752.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193753.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193754.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193755.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193756.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193757.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193758.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193759.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193760.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193761.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193762.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
KC193763.1,Clupea harengus,7950,Actinopteri,Clupeiformes,NA,Clupeidae,Clupea,fish,fish
